TOW [s],WNc [w],CD,StringLn,ASCIIString
---------------------------------------
179580.000,1959,COM2,65,0R0,Dm=097D,Sm=2.4M,Ta=18.3C,Ua=86.4P,Pa=1.0038B,Rc=0.00M,Hc=0.0M
179640.000,1959,COM2,65,0R0,Dm=095D,Sm=0.8M,Ta=18.3C,Ua=86.9P,Pa=1.0038B,Rc=0.00M,Hc=0.0M
179700.000,1959,COM2,65,0R0,Dm=088D,Sm=2.3M,Ta=18.3C,Ua=86.8P,Pa=1.0038B,Rc=0.00M,Hc=0.0M
179760.000,1959,COM2,65,0R0,Dm=110D,Sm=4.5M,Ta=18.3C,Ua=85.9P,Pa=1.0038B,Rc=0.00M,Hc=0.0M
179820.000,1959,COM2,65,0R0,Dm=094D,Sm=3.0M,Ta=18.3C,Ua=86.2P,Pa=1.0039B,Rc=0.00M,Hc=0.0M
179880.000,1959,COM2,65,0R0,Dm=093D,Sm=3.4M,Ta=18.2C,Ua=86.9P,Pa=1.0039B,Rc=0.00M,Hc=0.0M
179940.000,1959,COM2,65,0R0,Dm=104D,Sm=1.6M,Ta=18.2C,Ua=87.1P,Pa=1.0039B,Rc=0.00M,Hc=0.0M
180000.000,1959,COM2,65,0R0,Dm=077D,Sm=0.6M,Ta=18.2C,Ua=87.5P,Pa=1.0040B,Rc=0.00M,Hc=0.0M
180060.000,1959,COM2,65,0R0,Dm=082D,Sm=2.5M,Ta=18.2C,Ua=86.6P,Pa=1.0040B,Rc=0.00M,Hc=0.0M
180120.000,1959,COM2,65,0R0,Dm=089D,Sm=2.3M,Ta=18.2C,Ua=87.2P,Pa=1.0041B,Rc=0.00M,Hc=0.0M
180180.000,1959,COM2,65,0R0,Dm=112D,Sm=1.0M,Ta=18.2C,Ua=87.2P,Pa=1.0041B,Rc=0.00M,Hc=0.0M
180240.000,1959,COM2,65,0R0,Dm=076D,Sm=0.8M,Ta=18.2C,Ua=87.5P,Pa=1.0042B,Rc=0.00M,Hc=0.0M
180300.000,1959,COM2,65,0R0,Dm=126D,Sm=0.8M,Ta=18.2C,Ua=87.8P,Pa=1.0042B,Rc=0.00M,Hc=0.0M
180360.000,1959,COM2,65,0R0,Dm=105D,Sm=1.2M,Ta=18.3C,Ua=87.9P,Pa=1.0043B,Rc=0.00M,Hc=0.0M
180420.000,1959,COM2,65,0R0,Dm=113D,Sm=1.1M,Ta=18.3C,Ua=86.8P,Pa=1.0044B,Rc=0.00M,Hc=0.0M
180480.000,1959,COM2,65,0R0,Dm=118D,Sm=0.7M,Ta=18.3C,Ua=87.1P,Pa=1.0044B,Rc=0.00M,Hc=0.0M
180540.000,1959,COM2,65,0R0,Dm=092D,Sm=1.1M,Ta=18.3C,Ua=87.3P,Pa=1.0044B,Rc=0.00M,Hc=0.0M
180600.000,1959,COM2,65,0R0,Dm=080D,Sm=1.7M,Ta=18.4C,Ua=87.2P,Pa=1.0044B,Rc=0.00M,Hc=0.0M
